BEGIN_DATA,,,,
year,month,day,hour,demand
2016,10,5,3,239494
2016,10,5,4,227051
2016,10,5,5,213025
2016,10,5,6,198864
2016,10,5,7,188631
2016,10,5,8,180862
2016,10,5,9,176175
2016,10,5,10,174826
2016,10,5,11,178981
2016,10,5,12,191012
2016,10,5,13,203213
2016,10,5,14,209611
2016,10,5,15,216469
2016,10,5,16,223765
2016,10,5,17,230721
2016,10,5,18,236717
2016,10,5,19,243277
2016,10,5,20,249048
2016,10,5,21,253769
2016,10,5,22,257095
2016,10,5,23,258090
2016,10,5,24,255854
2016,10,6,1,254694
2016,10,6,2,251272
2016,10,6,3,240760
2016,10,6,4,229335
2016,10,6,5,214652
2016,10,6,6,202034
2016,10,6,7,190957
2016,10,6,8,183225
2016,10,6,9,178123
2016,10,6,10,176893
2016,10,6,11,181466
2016,10,6,12,193063
2016,10,6,13,205538
2016,10,6,14,212550
2016,10,6,15,219516
2016,10,6,16,226309
2016,10,6,17,232468
2016,10,6,18,238086
2016,10,6,19,244114
2016,10,6,20,249184
2016,10,6,21,252532
2016,10,6,22,254913
2016,10,6,23,255411
2016,10,6,24,253327
2016,10,7,1,253029
2016,10,7,2,250492
2016,10,7,3,242339
2016,10,7,4,229792
2016,10,7,5,214323
2016,10,7,6,200794
2016,10,7,7,189871
2016,10,7,8,181345
2016,10,7,9,176718
2016,10,7,10,175237
2016,10,7,11,178796
2016,10,7,12,188969
2016,10,7,13,200810
2016,10,7,14,208147
2016,10,7,15,214783
2016,10,7,16,221586
2016,10,7,17,226635
2016,10,7,18,230747
2016,10,7,19,234974
2016,10,7,20,238341
2016,10,7,21,240051
2016,10,7,22,241112
2016,10,7,23,240694
2016,10,7,24,238130
2016,10,8,1,236281
2016,10,8,2,232772
2016,10,8,3,225518
2016,10,8,4,211455
2016,10,8,5,203743
2016,10,8,6,192932
2016,10,8,7,182546
2016,10,8,8,175137
2016,10,8,9,169590
2016,10,8,10,166311
2016,10,8,11,166052
2016,10,8,12,169086
2016,10,8,13,174256
2016,10,8,14,180647
2016,10,8,15,189707
2016,10,8,16,197348
2016,10,8,17,203419
2016,10,8,18,208000
2016,10,8,19,210952
2016,10,8,20,213445
2016,10,8,21,216063
2016,10,8,22,218213
2016,10,8,23,219764
2016,10,8,24,219601
2016,10,9,1,217830
2016,10,9,2,216199
2016,10,9,3,211132
2016,10,9,4,201271
2016,10,9,5,190200
2016,10,9,6,181276
2016,10,9,7,172165
2016,10,9,8,164918
2016,10,9,9,160288
2016,10,9,10,157463
2016,10,9,11,156810
2016,10,9,12,158228
2016,10,9,13,161562
2016,10,9,14,167309
2016,10,9,15,175344
2016,10,9,16,181907
2016,10,9,17,187141
2016,10,9,18,192062
2016,10,9,19,196557
2016,10,9,20,200243
2016,10,9,21,204209
2016,10,9,22,208425
2016,10,9,23,212045
2016,10,9,24,213727
2016,10,10,1,217029
2016,10,10,2,217815
2016,10,10,3,209981
2016,10,10,4,200907
2016,10,10,5,190738
2016,10,10,6,179169
2016,10,10,7,170204
2016,10,10,8,164005
2016,10,10,9,160523
2016,10,10,10,160301
2016,10,10,11,164348
2016,10,10,12,175174
2016,10,10,13,187443
2016,10,10,14,195117
2016,10,10,15,201916
2016,10,10,16,207262
2016,10,10,17,211436
2016,10,10,18,214867
2016,10,10,19,218363
2016,10,10,20,221733
2016,10,10,21,224964
2016,10,10,22,228249
2016,10,10,23,230779
2016,10,10,24,231741
2016,10,11,1,234642
2016,10,11,2,233034
2016,10,11,3,225466
2016,10,11,4,214107
2016,10,11,5,200384
2016,10,11,6,187697
2016,10,11,7,178578
2016,10,11,8,171853
2016,10,11,9,168119
2016,10,11,10,167433
2016,10,11,11,172003
2016,10,11,12,185038
2016,10,11,13,198071
2016,10,11,14,204050
2016,10,11,15,208693
2016,10,11,16,212821
2016,10,11,17,216423
2016,10,11,18,219929
2016,10,11,19,223305
2016,10,11,20,230358
2016,10,11,21,229333
2016,10,11,22,232176
2016,10,11,23,234372
2016,10,11,24,234961
2016,10,12,1,237238
2016,10,12,2,235676
2016,10,12,3,228570
2016,10,12,4,216787
2016,10,12,5,203071
2016,10,12,6,190569
2016,10,12,7,180952
2016,10,12,8,174197
2016,10,12,9,170492
2016,10,12,10,170088
2016,10,12,11,174315
2016,10,12,12,186858
2016,10,12,13,199884
2016,10,12,14,206072
2016,10,12,15,211600
2016,10,12,16,216940
2016,10,12,17,221271
2016,10,12,18,224853
2016,10,12,19,228379
2016,10,12,20,231453
2016,10,12,21,233695
2016,10,12,22,235640
2016,10,12,23,237270
2016,10,12,24,237336
2016,10,13,1,238975
2016,10,13,2,236697
2016,10,13,3,229335
2016,10,13,4,217588
2016,10,13,5,203608
2016,10,13,6,191004
2016,10,13,7,181327
2016,10,13,8,174430
2016,10,13,9,170638
2016,10,13,10,170167
2016,10,13,11,174376
2016,10,13,12,186797
2016,10,13,13,199798
2016,10,13,14,206315
2016,10,13,15,211766
2016,10,13,16,216894
2016,10,13,17,220976
2016,10,13,18,224180
2016,10,13,19,227410
2016,10,13,20,230528
2016,10,13,21,232566
2016,10,13,22,234166
2016,10,13,23,234820
2016,10,13,24,234219
2016,10,14,1,236469
2016,10,14,2,235586
2016,10,14,3,228582
2016,10,14,4,216716
2016,10,14,5,203572
2016,10,14,6,191374
2016,10,14,7,181219
2016,10,14,8,174078
2016,10,14,9,170228
2016,10,14,10,169599
2016,10,14,11,173945
2016,10,14,12,185665
2016,10,14,13,198308
2016,10,14,14,204717
2016,10,14,15,209964
2016,10,14,16,214866
2016,10,14,17,218355
2016,10,14,18,221354
2016,10,14,19,224263
2016,10,14,20,226634
2016,10,14,21,228137
2016,10,14,22,229229
2016,10,14,23,229222
2016,10,14,24,227743
2016,10,15,1,228288
2016,10,15,2,226079
2016,10,15,3,220312
2016,10,15,4,211284
2016,10,15,5,200049
2016,10,15,6,188947
2016,10,15,7,180137
2016,10,15,8,173129
2016,10,15,9,168639
2016,10,15,10,166606
2016,10,15,11,167181
2016,10,15,12,170947
2016,10,15,13,176662
2016,10,15,14,183302
2016,10,15,15,190764
2016,10,15,16,197688
2016,10,15,17,203789
2016,10,15,18,208842
2016,10,15,19,212663
2016,10,15,20,215919
2016,10,15,21,218940
2016,10,15,22,221611
2016,10,15,23,222896
2016,10,15,24,223342
2016,10,16,1,224940
2016,10,16,2,222898
2016,10,16,3,217529
2016,10,16,4,208714
2016,10,16,5,197392
2016,10,16,6,187464
2016,10,16,7,178221
2016,10,16,8,171902
2016,10,16,9,167056
2016,10,16,10,164473
2016,10,16,11,163964
2016,10,16,12,165995
2016,10,16,13,170261
2016,10,16,14,176029
2016,10,16,15,183804
2016,10,16,16,191989
2016,10,16,17,200384
2016,10,16,18,208519
2016,10,16,19,215483
2016,10,16,20,221221
2016,10,16,21,225933
2016,10,16,22,229625
2016,10,16,23,232451
2016,10,16,24,234032
2016,10,17,1,235758
2016,10,17,2,234398
2016,10,17,3,227108
2016,10,17,4,215715
2016,10,17,5,202386
2016,10,17,6,190061
2016,10,17,7,180508
2016,10,17,8,173848
2016,10,17,9,170286
2016,10,17,10,169980
2016,10,17,11,174892
2016,10,17,12,188203
2016,10,17,13,202335
2016,10,17,14,210423
2016,10,17,15,218350
2016,10,17,16,226820
2016,10,17,17,234550
2016,10,17,18,242108
2016,10,17,19,249561
2016,10,17,20,256133
2016,10,17,21,260953
2016,10,17,22,263890
2016,10,17,23,264358
2016,10,17,24,261944
2016,10,18,1,261307
2016,10,18,2,257391
2016,10,18,3,248056
2016,10,18,4,234271
2016,10,18,5,218015
2016,10,18,6,203161
2016,10,18,7,191665
2016,10,18,8,185021
2016,10,18,9,178586
2016,10,18,10,177343
2016,10,18,11,181697
2016,10,18,12,194233
2016,10,18,13,207394
2016,10,18,14,214223
2016,10,18,15,221774
2016,10,18,16,229949
2016,10,18,17,236831
2016,10,18,18,243792
2016,10,18,19,250618
2016,10,18,20,256567
2016,10,18,21,260929
2016,10,18,22,263759
2016,10,18,23,263677
2016,10,18,24,261212
2016,10,19,1,260160
2016,10,19,2,256397
2016,10,19,3,246971
2016,10,19,4,232973
2016,10,19,5,217284
2016,10,19,6,202140
2016,10,19,7,190802
2016,10,19,8,182683
2016,10,19,9,177664
2016,10,19,10,176711
2016,10,19,11,181336
2016,10,19,12,194016
2016,10,19,13,206686
2016,10,19,14,214051
2016,10,19,15,221033
2016,10,19,16,229483
2016,10,19,17,237311
2016,10,19,18,244430
2016,10,19,19,252243
2016,10,19,20,257572
2016,10,19,21,261530
2016,10,19,22,263551
2016,10,19,23,262620
2016,10,19,24,260189
2016,10,20,1,259669
2016,10,20,2,255118
2016,10,20,3,244292
2016,10,20,4,230730
2016,10,20,5,216678
2016,10,20,6,201122
2016,10,20,7,189635
2016,10,20,8,183181
2016,10,20,9,176392
2016,10,20,10,175307
2016,10,20,11,179340
2016,10,20,12,191195
2016,10,20,13,203922
2016,10,20,14,210765
2016,10,20,15,217061
2016,10,20,16,223542
2016,10,20,17,229251
2016,10,20,18,234359
2016,10,20,19,238726
2016,10,20,20,241811
2016,10,20,21,243137
2016,10,20,22,244127
2016,10,20,23,243640
2016,10,20,24,242877
2016,10,21,1,243761
2016,10,21,2,240814
2016,10,21,3,232547
2016,10,21,4,220489
2016,10,21,5,205782
2016,10,21,6,192488
2016,10,21,7,182924
2016,10,21,8,175553
2016,10,21,9,171120
2016,10,21,10,170202
2016,10,21,11,173949
2016,10,21,12,185070
2016,10,21,13,198212
2016,10,21,14,205446
2016,10,21,15,211814
2016,10,21,16,216721
2016,10,21,17,219894
2016,10,21,18,222123
2016,10,21,19,224212
2016,10,21,20,225244
2016,10,21,21,225852
2016,10,21,22,226240
2016,10,21,23,225695
2016,10,21,24,224603
2016,10,22,1,224831
2016,10,22,2,221882
2016,10,22,3,215165
2016,10,22,4,206053
2016,10,22,5,194245
2016,10,22,6,183827
2016,10,22,7,175098
2016,10,22,8,168350
2016,10,22,9,164157
2016,10,22,10,162247
2016,10,22,11,163212
2016,10,22,12,166925
2016,10,22,13,173421
2016,10,22,14,180171
2016,10,22,15,187426
2016,10,22,16,191929
2016,10,22,17,194088
2016,10,22,18,194410
2016,10,22,19,194141
2016,10,22,20,193946
2016,10,22,21,194802
2016,10,22,22,196972
2016,10,22,23,199581
2016,10,22,24,202033
2016,10,23,1,205427
2016,10,23,2,205229
2016,10,23,3,201643
2016,10,23,4,194789
2016,10,23,5,186003
2016,10,23,6,177407
2016,10,23,7,170018
2016,10,23,8,164471
2016,10,23,9,160719
2016,10,23,10,159389
2016,10,23,11,159482
2016,10,23,12,162957
2016,10,23,13,167892
2016,10,23,14,174044
2016,10,23,15,179533
2016,10,23,16,182476
2016,10,23,17,184565
2016,10,23,18,186758
2016,10,23,19,188781
2016,10,23,20,190565
2016,10,23,21,192524
2016,10,23,22,195688
2016,10,23,23,199512
2016,10,23,24,204219
2016,10,24,1,210230
2016,10,24,2,211401
2016,10,24,3,205922
2016,10,24,4,196916
2016,10,24,5,185847
2016,10,24,6,176236
2016,10,24,7,168390
2016,10,24,8,163008
2016,10,24,9,160652
2016,10,24,10,161122
2016,10,24,11,167269
2016,10,24,12,181441
2016,10,24,13,196218
2016,10,24,14,203273
2016,10,24,15,207333
2016,10,24,16,211198
2016,10,24,17,213969
2016,10,24,18,216250
2016,10,24,19,218641
2016,10,24,20,220645
2016,10,24,21,222512
2016,10,24,22,224276
2016,10,24,23,225871
2016,10,24,24,227504
2016,10,25,1,231157
2016,10,25,2,229810
2016,10,25,3,222954
2016,10,25,4,211031
2016,10,25,5,197719
2016,10,25,6,185537
2016,10,25,7,176618
2016,10,25,8,170319
2016,10,25,9,167001
2016,10,25,10,166985
2016,10,25,11,172701
2016,10,25,12,187280
2016,10,25,13,201487
2016,10,25,14,207377
2016,10,25,15,210519
2016,10,25,16,212978
2016,10,25,17,214766
2016,10,25,18,216520
2016,10,25,19,218524
2016,10,25,20,220319
2016,10,25,21,221953
2016,10,25,22,223978
2016,10,25,23,225947
2016,10,25,24,228731
2016,10,26,1,232946
2016,10,26,2,231560
2016,10,26,3,225357
2016,10,26,4,213674
2016,10,26,5,200499
2016,10,26,6,188661
2016,10,26,7,179427
2016,10,26,8,173435
2016,10,26,9,170216
2016,10,26,10,170642
2016,10,26,11,175920
2016,10,26,12,189925
2016,10,26,13,204235
2016,10,26,14,209923
2016,10,26,15,212640
2016,10,26,16,215416
2016,10,26,17,217016
2016,10,26,18,218893
2016,10,26,19,221378
2016,10,26,20,223802
2016,10,26,21,226355
2016,10,26,22,229033
2016,10,26,23,231779
2016,10,26,24,234621
2016,10,27,1,237224
2016,10,27,2,234998
2016,10,27,3,228538
2016,10,27,4,216685
2016,10,27,5,202758
2016,10,27,6,190086
2016,10,27,7,180919
2016,10,27,8,174195
2016,10,27,9,170572
2016,10,27,10,170290
2016,10,27,11,175267
2016,10,27,12,188256
2016,10,27,13,202308
2016,10,27,14,208858
2016,10,27,15,213421
2016,10,27,16,217561
2016,10,27,17,220796
2016,10,27,18,223803
2016,10,27,19,227404
2016,10,27,20,231533
2016,10,27,21,232219
2016,10,27,22,234513
2016,10,27,23,235689
2016,10,27,24,236555
2016,10,28,1,237862
2016,10,28,2,235726
2016,10,28,3,229032
2016,10,28,4,217492
2016,10,28,5,203635
2016,10,28,6,190221
2016,10,28,7,180397
2016,10,28,8,173409
2016,10,28,9,170189
2016,10,28,10,169707
2016,10,28,11,174044
2016,10,28,12,187409
2016,10,28,13,200929
2016,10,28,14,206901
2016,10,28,15,211426
2016,10,28,16,215709
2016,10,28,17,218862
2016,10,28,18,221698
2016,10,28,19,224776
2016,10,28,20,227671
2016,10,28,21,229214
2016,10,28,22,230586
2016,10,28,23,230769
2016,10,28,24,230203
2016,10,29,1,229506
2016,10,29,2,225848
2016,10,29,3,219708
2016,10,29,4,210448
2016,10,29,5,199440
2016,10,29,6,188485
2016,10,29,7,179412
2016,10,29,8,174073
2016,10,29,9,167767
2016,10,29,10,165797
2016,10,29,11,167161
2016,10,29,12,170400
2016,10,29,13,176372
2016,10,29,14,182901
2016,10,29,15,189680
2016,10,29,16,196504
2016,10,29,17,201570
2016,10,29,18,205489
2016,10,29,19,208873
2016,10,29,20,212341
2016,10,29,21,215317
2016,10,29,22,218194
2016,10,29,23,219725
2016,10,29,24,219919
2016,10,30,1,219974
2016,10,30,2,216694
2016,10,30,3,210756
2016,10,30,4,202369
2016,10,30,5,192222
2016,10,30,6,182075
2016,10,30,7,173745
2016,10,30,8,166541
2016,10,30,9,161629
2016,10,30,10,158963
2016,10,30,11,158410
2016,10,30,12,160447
2016,10,30,13,164649
2016,10,30,14,170596
2016,10,30,15,178330
2016,10,30,16,185535
2016,10,30,17,192273
2016,10,30,18,199115
2016,10,30,19,205337
2016,10,30,20,210548
2016,10,30,21,214534
2016,10,30,22,217999
2016,10,30,23,220443
2016,10,30,24,222112
2016,10,31,1,223919
2016,10,31,2,221978
2016,10,31,3,214939
2016,10,31,4,204894
2016,10,31,5,192574
2016,10,31,6,181454
2016,10,31,7,172932
2016,10,31,8,166099
2016,10,31,9,162760
2016,10,31,10,162316
2016,10,31,11,167282
2016,10,31,12,180816
2016,10,31,13,194985
2016,10,31,14,202488
2016,10,31,15,207968
2016,10,31,16,212635
2016,10,31,17,216765
2016,10,31,18,220350
2016,10,31,19,224455
2016,10,31,20,227993
2016,10,31,21,230750
2016,10,31,22,232972
2016,10,31,23,233050
2016,10,31,24,231861
2016,11,1,1,230464
2016,11,1,2,228073
2016,11,1,3,222921
2016,11,1,4,213304
2016,11,1,5,200421
2016,11,1,6,188184
2016,11,1,7,169142
2016,11,1,8,163146
2016,11,1,9,159780
2016,11,1,10,159339
2016,11,1,11,163660
2016,11,1,12,176469
2016,11,1,13,190178
2016,11,1,14,196451
2016,11,1,15,200525
2016,11,1,16,204676
2016,11,1,17,208065
2016,11,1,18,211428
2016,11,1,19,214523
2016,11,1,20,216901
2016,11,1,21,219151
2016,11,1,22,221338
2016,11,1,23,223737
2016,11,1,24,223921
2016,11,2,1,226076
2016,11,2,2,224063
2016,11,2,3,217706
2016,11,2,4,206607
2016,11,2,5,193539
2016,11,2,6,181321
2016,11,2,7,171613
2016,11,2,8,165041
2016,11,2,9,161263
2016,11,2,10,160519
2016,11,2,11,165133
2016,11,2,12,177038
2016,11,2,13,190086
2016,11,2,14,197415
2016,11,2,15,201433
2016,11,2,16,206587
2016,11,2,17,209775
2016,11,2,18,212827
2016,11,2,19,216214
2016,11,2,20,219297
2016,11,2,21,221263
2016,11,2,22,222698
2016,11,2,23,223236
2016,11,2,24,224656
2016,11,3,1,226370
2016,11,3,2,223802
2016,11,3,3,217296
2016,11,3,4,206211
2016,11,3,5,193685
2016,11,3,6,182389
2016,11,3,7,172883
2016,11,3,8,165415
2016,11,3,9,161035
2016,11,3,10,160049
2016,11,3,11,164102
2016,11,3,12,175337
2016,11,3,13,188551
2016,11,3,14,195896
2016,11,3,15,200865
2016,11,3,16,205682
2016,11,3,17,208681
2016,11,3,18,211249
2016,11,3,19,213826
2016,11,3,20,215578
2016,11,3,21,216229
2016,11,3,22,216784
2016,11,3,23,216874
2016,11,3,24,218132
2016,11,4,1,219842
2016,11,4,2,218079
2016,11,4,3,212675
2016,11,4,4,201840
2016,11,4,5,189377
2016,11,4,6,177692
2016,11,4,7,168530
2016,11,4,8,162021
2016,11,4,9,158323
2016,11,4,10,157590
2016,11,4,11,161394
2016,11,4,12,173162
2016,11,4,13,186481
2016,11,4,14,193411
2016,11,4,15,197954
2016,11,4,16,201897
2016,11,4,17,203614
2016,11,4,18,204600
2016,11,4,19,206178
2016,11,4,20,207151
2016,11,4,21,207322
2016,11,4,22,207495
2016,11,4,23,207531
2016,11,4,24,208009
2016,11,5,1,209542
2016,11,5,2,207377
2016,11,5,3,202856
2016,11,5,4,194609
2016,11,5,5,184781
2016,11,5,6,175004
2016,11,5,7,167103
2016,11,5,8,161516
2016,11,5,9,158034
2016,11,5,10,156381
2016,11,5,11,157690
2016,11,5,12,161471
2016,11,5,13,168412
2016,11,5,14,175277
2016,11,5,15,180938
2016,11,5,16,184608
2016,11,5,17,186149
2016,11,5,18,186253
2016,11,5,19,185695
2016,11,5,20,185178
2016,11,5,21,185241
2016,11,5,22,186190
2016,11,5,23,187616
2016,11,5,24,191142
2016,11,6,1,194905
2016,11,6,2,194367
2016,11,6,3,191392
2016,11,6,4,184768
2016,11,6,5,176759
2016,11,6,6,168193
2016,11,6,7,160575
2016,11,6,8,155630
2016,11,6,9,152502
2016,11,6,10,151257
2016,11,6,11,151508
2016,11,6,12,153808
2016,11,6,13,157100
2016,11,6,14,162782
2016,11,6,15,168506
2016,11,6,16,173172
2016,11,6,17,176007
2016,11,6,18,178204
2016,11,6,19,179973
2016,11,6,20,181234
2016,11,6,21,182470
2016,11,6,22,184486
2016,11,6,23,188753
2016,11,6,24,193608
2016,11,7,1,198807
2016,11,7,2,199683
2016,11,7,3,197158
2016,11,7,4,189616
2016,11,7,5,181335
2016,11,7,6,172279
2016,11,7,7,159246
2016,11,7,8,167992
2016,11,7,9,164222
2016,11,7,10,163872
2016,11,7,11,165591
2016,11,7,12,172891
2016,11,7,13,188322
2016,11,7,14,201423
2016,11,7,15,207450
2016,11,7,16,210911
2016,11,7,17,213418
2016,11,7,18,214552
2016,11,7,19,215171
2016,11,7,20,216280
2016,11,7,21,217083
2016,11,7,22,217294
2016,11,7,23,218630
2016,11,7,24,224421
2016,11,8,1,230462
2016,11,8,2,230477
2016,11,8,3,227220
2016,11,8,4,218748
2016,11,8,5,207357
2016,11,8,6,195558
2016,11,8,7,185113
2016,11,8,8,177921
2016,11,8,9,173540
2016,11,8,10,171414
2016,11,8,11,171994
2016,11,8,12,178053
2016,11,8,13,191548
2016,11,8,14,203726
2016,11,8,15,209081
2016,11,8,16,211766
2016,11,8,17,213100
2016,11,8,18,213483
2016,11,8,19,213725
2016,11,8,20,214445
2016,11,8,21,214816
2016,11,8,22,215048
2016,11,8,23,216591
2016,11,8,24,223128
2016,11,9,1,228908
2016,11,9,2,229063
2016,11,9,3,225821
2016,11,9,4,217494
2016,11,9,5,205591
2016,11,9,6,194402
2016,11,9,7,186083
2016,11,9,8,179338
2016,11,9,9,172630
2016,11,9,10,169324
2016,11,9,11,169225
2016,11,9,12,174375
2016,11,9,13,187970
2016,11,9,14,200420
2016,11,9,15,206610
2016,11,9,16,211104
2016,11,9,17,213339
2016,11,9,18,213591
2016,11,9,19,214631
2016,11,9,20,215340
2016,11,9,21,215842
2016,11,9,22,215537
2016,11,9,23,217856
2016,11,9,24,223485
2016,11,10,1,229618
2016,11,10,2,230098
2016,11,10,3,227134
2016,11,10,4,218984
2016,11,10,5,207856
2016,11,10,6,196276
2016,11,10,7,186381
2016,11,10,8,179194
2016,11,10,9,174870
2016,11,10,10,172979
2016,11,10,11,174131
2016,11,10,12,180088
2016,11,10,13,194993
2016,11,10,14,207156
2016,11,10,15,211434
2016,11,10,16,212583
2016,11,10,17,212786
2016,11,10,18,212517
2016,11,10,19,212467
2016,11,10,20,212888
2016,11,10,21,213491
2016,11,10,22,213758
2016,11,10,23,215101
2016,11,10,24,220221
2016,11,11,1,226313
2016,11,11,2,226959
2016,11,11,3,224475
2016,11,11,4,217567
2016,11,11,5,206973
2016,11,11,6,195938
2016,11,11,7,185820
2016,11,11,8,178699
2016,11,11,9,173859
2016,11,11,10,171749
2016,11,11,11,172541
2016,11,11,12,177396
2016,11,11,13,189492
2016,11,11,14,201167
2016,11,11,15,206684
2016,11,11,16,208666
2016,11,11,17,209453
2016,11,11,18,209628
2016,11,11,19,209305
2016,11,11,20,209287
2016,11,11,21,209547
2016,11,11,22,209297
2016,11,11,23,210726
2016,11,11,24,215998
2016,11,12,1,220405
2016,11,12,2,219790
2016,11,12,3,216766
2016,11,12,4,210374
2016,11,12,5,201994
2016,11,12,6,192712
2016,11,12,7,183664
2016,11,12,8,176613
2016,11,12,9,172455
2016,11,12,10,170289
2016,11,12,11,170329
2016,11,12,12,172682
2016,11,12,13,177727
2016,11,12,14,184245
2016,11,12,15,190746
2016,11,12,16,194910
2016,11,12,17,196456
2016,11,12,18,196611
2016,11,12,19,195596
2016,11,12,20,194356
2016,11,12,21,193454
2016,11,12,22,193740
2016,11,12,23,196255
2016,11,12,24,203078
2016,11,13,1,209826
2016,11,13,2,211359
2016,11,13,3,210586
2016,11,13,4,206049
2016,11,13,5,199211
2016,11,13,6,191461
2016,11,13,7,183850
2016,11,13,8,177990
2016,11,13,9,174398
2016,11,13,10,171775
2016,11,13,11,171086
2016,11,13,12,173202
2016,11,13,13,177292
2016,11,13,14,182581
2016,11,13,15,187726
2016,11,13,16,190823
2016,11,13,17,191137
2016,11,13,18,190833
2016,11,13,19,190805
2016,11,13,20,190933
2016,11,13,21,191306
2016,11,13,22,192352
2016,11,13,23,195966
2016,11,13,24,204560
2016,11,14,1,213511
2016,11,14,2,215545
2016,11,14,3,215538
2016,11,14,4,208931
2016,11,14,5,199800
2016,11,14,6,189968
2016,11,14,7,181497
2016,11,14,8,176520
2016,11,14,9,171498
2016,11,14,10,170547
2016,11,14,11,173029
2016,11,14,12,181219
2016,11,14,13,196900
2016,11,14,14,210559
2016,11,14,15,215478
2016,11,14,16,216597
2016,11,14,17,216066
2016,11,14,18,215365
2016,11,14,19,214522
2016,11,14,20,214592
2016,11,14,21,215032
2016,11,14,22,215405
2016,11,14,23,218130
2016,11,14,24,225126
2016,11,15,1,231320
2016,11,15,2,231910
2016,11,15,3,229103
2016,11,15,4,221016
2016,11,15,5,209626
2016,11,15,6,197049
2016,11,15,7,187044
2016,11,15,8,179929
2016,11,15,9,175531
2016,11,15,10,173588
2016,11,15,11,174901
2016,11,15,12,180914
2016,11,15,13,195823
2016,11,15,14,208920
2016,11,15,15,213421
2016,11,15,16,214609
2016,11,15,17,214522
2016,11,15,18,213574
2016,11,15,19,213361
2016,11,15,20,214288
2016,11,15,21,214965
2016,11,15,22,215648
2016,11,15,23,217561
2016,11,15,24,223761
2016,11,16,1,228847
2016,11,16,2,229762
2016,11,16,3,227373
2016,11,16,4,219771
2016,11,16,5,208405
2016,11,16,6,196306
2016,11,16,7,185862
2016,11,16,8,178653
2016,11,16,9,174662
2016,11,16,10,172939
2016,11,16,11,174093
2016,11,16,12,181200
2016,11,16,13,196513
2016,11,16,14,209089
2016,11,16,15,213045
2016,11,16,16,213930
2016,11,16,17,213951
2016,11,16,18,213414
2016,11,16,19,213237
2016,11,16,20,214476
2016,11,16,21,215266
2016,11,16,22,216117
2016,11,16,23,217964
2016,11,16,24,223213
2016,11,17,1,228422
2016,11,17,2,229324
2016,11,17,3,227054
2016,11,17,4,220090
2016,11,17,5,208882
2016,11,17,6,197090
2016,11,17,7,187022
2016,11,17,8,179558
2016,11,17,9,174862
2016,11,17,10,172959
2016,11,17,11,174625
2016,11,17,12,181243
2016,11,17,13,195898
2016,11,17,14,208714
2016,11,17,15,212984
2016,11,17,16,214325
2016,11,17,17,214926
2016,11,17,18,214245
2016,11,17,19,214306
2016,11,17,20,214987
2016,11,17,21,215592
2016,11,17,22,216368
2016,11,17,23,217387
2016,11,17,24,222796
2016,11,18,1,227981
2016,11,18,2,229435
2016,11,18,3,227735
2016,11,18,4,220920
2016,11,18,5,210169
2016,11,18,6,199009
2016,11,18,7,188793
2016,11,18,8,180769
2016,11,18,9,175926
2016,11,18,10,173976
2016,11,18,11,175136
2016,11,18,12,181182
2016,11,18,13,195434
2016,11,18,14,207784
2016,11,18,15,212306
2016,11,18,16,214714
2016,11,18,17,216192
2016,11,18,18,216205
2016,11,18,19,215677
2016,11,18,20,215881
2016,11,18,21,215662
2016,11,18,22,214944
2016,11,18,23,214167
2016,11,18,24,218950
2016,11,19,1,221254
2016,11,19,2,220331
2016,11,19,3,217554
2016,11,19,4,211286
2016,11,19,5,203364
2016,11,19,6,193912
2016,11,19,7,184905
2016,11,19,8,177484
2016,11,19,9,172555
2016,11,19,10,169994
2016,11,19,11,170240
2016,11,19,12,172881
2016,11,19,13,178438
2016,11,19,14,185751
2016,11,19,15,193304
2016,11,19,16,199430
2016,11,19,17,202529
2016,11,19,18,203302
2016,11,19,19,202531
2016,11,19,20,201139
2016,11,19,21,199600
2016,11,19,22,198821
2016,11,19,23,200339
2016,11,19,24,206887
2016,11,20,1,213674
2016,11,20,2,215912
2016,11,20,3,215581
2016,11,20,4,211987
2016,11,20,5,206029
2016,11,20,6,198093
2016,11,20,7,191496
2016,11,20,8,185969
2016,11,20,9,182397
2016,11,20,10,180840
2016,11,20,11,181111
2016,11,20,12,183946
2016,11,20,13,189099
2016,11,20,14,195219
2016,11,20,15,202421
2016,11,20,16,206741
2016,11,20,17,206786
2016,11,20,18,205630
2016,11,20,19,204186
2016,11,20,20,202605
2016,11,20,21,201359
2016,11,20,22,201478
2016,11,20,23,204644
2016,11,20,24,213364
2016,11,21,1,222463
2016,11,21,2,226446
2016,11,21,3,226965
2016,11,21,4,222215
2016,11,21,5,214932
2016,11,21,6,206154
2016,11,21,7,198619
2016,11,21,8,193473
2016,11,21,9,190942
2016,11,21,10,190562
2016,11,21,11,192962
2016,11,21,12,200526
2016,11,21,13,216699
2016,11,21,14,230204
2016,11,21,15,235312
2016,11,21,16,234891
2016,11,21,17,232388
2016,11,21,18,228921
2016,11,21,19,225454
2016,11,21,20,222646
2016,11,21,21,220505
2016,11,21,22,219882
2016,11,21,23,222282
2016,11,21,24,231341
2016,11,22,1,239569
2016,11,22,2,242694
2016,11,22,3,242238
2016,11,22,4,236099
2016,11,22,5,225838
2016,11,22,6,215237
2016,11,22,7,205575
2016,11,22,8,199157
2016,11,22,9,195156
2016,11,22,10,193860
2016,11,22,11,196027
2016,11,22,12,202569
2016,11,22,13,216890
2016,11,22,14,228832
